bookmaker,league,market,subject,label,line,odds,impl_prb
BetMGM,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,34.5,1.8,0.5556
FanDuel,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,34.5,1.87,0.5348
Fliff,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,34.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,34.5,1.85,0.5405
Dabble,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,34.0,1.83,0.5464
Pick6,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.91,0.5236
BetRivers,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.91,0.5236
Unibet,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.91,0.5236
DraftKings,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.83,0.5464
Pinnacle,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.93,0.5181
Bovada,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.91,0.5236
BetOnline,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.5,1.91,0.5236
PrizePicks,NBA,Points + Rebounds + Assists,Dejounte Murray,Under,33.0,1.85,0.5405
Dabble,NBA,Points + Rebounds + Assists,Jordan Poole,Over,32.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.91,0.5236
Unibet,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.91,0.5236
BetRivers,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.91,0.5236
BetMGM,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.8,0.5556
DraftKings,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.83,0.5464
FanDuel,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.87,0.5348
Fliff,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.8,0.5556
ESPNBet,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.8,0.5556
Pinnacle,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.8,0.5556
Bovada,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.8,0.5556
BetOnline,NBA,Points + Rebounds + Assists,Jordan Poole,Over,31.5,1.84,0.5435
Dabble,NBA,Points + Rebounds + Assists,Jordan Poole,Under,32.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.83,0.5464
Unibet,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.83,0.5464
BetRivers,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.83,0.5464
BetMGM,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.95,0.5128
DraftKings,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.91,0.5236
FanDuel,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.9,0.5263
Fliff,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.87,0.5348
Caesars,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.92,0.5208
ESPNBet,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.95,0.5128
Pinnacle,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.94,0.5155
Bovada,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.95,0.5128
BetOnline,NBA,Points + Rebounds + Assists,Jordan Poole,Under,31.5,1.92,0.5208
Pick6,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,31.5,1.74,0.5747
FanDuel,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,31.5,1.87,0.5348
DraftKings,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,31.5,1.87,0.5348
Dabble,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,31.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,31.0,1.85,0.5405
ESPNBet,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.8,0.5556
Caesars,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.85,0.5405
Fliff,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.84,0.5435
BetMGM,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.8,0.5556
BetRivers,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.84,0.5435
Unibet,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.84,0.5435
Pinnacle,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.8,0.5556
Bovada,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.8,0.5556
BetOnline,NBA,Points + Rebounds + Assists,C.J. McCollum,Over,30.5,1.82,0.5495
Pick6,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,31.5,1.74,0.5747
FanDuel,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,31.5,1.9,0.5263
DraftKings,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,31.5,1.87,0.5348
Dabble,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,31.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,31.0,1.85,0.5405
ESPNBet,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.95,0.5128
Caesars,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.85,0.5405
Fliff,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.83,0.5464
SugarHouse,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.91,0.5236
BetMGM,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.95,0.5128
BetRivers,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.91,0.5236
Unibet,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.91,0.5236
Pinnacle,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.94,0.5155
Bovada,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.95,0.5128
BetOnline,NBA,Points + Rebounds + Assists,C.J. McCollum,Under,30.5,1.94,0.5155
Pick6,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.74,0.5747
Dabble,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.85,0.5405
Caesars,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.88,0.5319
DraftKings,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.91,0.5236
FanDuel,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.96,0.5102
BetMGM,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.87,0.5348
HardRock,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.87,0.5348
BetOnline,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.92,0.5208
Bovada,NBA,Points + Rebounds + Assists,Jalen Williams,Over,31.5,1.91,0.5236
Unibet,NBA,Points + Rebounds + Assists,Jalen Williams,Over,30.5,1.78,0.5618
SugarHouse,NBA,Points + Rebounds + Assists,Jalen Williams,Over,30.5,1.78,0.5618
BetRivers,NBA,Points + Rebounds + Assists,Jalen Williams,Over,30.5,1.78,0.5618
Pick6,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.74,0.5747
Dabble,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.85,0.5405
Caesars,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.83,0.5464
DraftKings,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.83,0.5464
FanDuel,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.82,0.5495
BetMGM,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.85,0.5405
HardRock,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.87,0.5348
BetOnline,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.84,0.5435
Bovada,NBA,Points + Rebounds + Assists,Jalen Williams,Under,31.5,1.83,0.5464
Unibet,NBA,Points + Rebounds + Assists,Jalen Williams,Under,30.5,1.96,0.5102
SugarHouse,NBA,Points + Rebounds + Assists,Jalen Williams,Under,30.5,1.96,0.5102
BetRivers,NBA,Points + Rebounds + Assists,Jalen Williams,Under,30.5,1.96,0.5102
PrizePicks,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.94,0.5155
SugarHouse,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.86,0.5376
BetMGM,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.95,0.5128
DraftKings,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.83,0.5464
HardRock,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.95,0.5128
BetRivers,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.86,0.5376
FanDuel,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.87,0.5348
Unibet,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.86,0.5376
Fliff,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.91,0.5236
ESPNBet,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.87,0.5348
Bovada,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.95,0.5128
BetOnline,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.5,1.92,0.5208
Dabble,NBA,Points + Rebounds + Assists,Jaylen Brown,Over,31.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.78,0.5618
SugarHouse,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.88,0.5319
BetMGM,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.8,0.5556
DraftKings,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.91,0.5236
HardRock,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.8,0.5556
BetRivers,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.88,0.5319
FanDuel,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.9,0.5263
Unibet,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.88,0.5319
Fliff,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.74,0.5747
ESPNBet,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.87,0.5348
Bovada,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.8,0.5556
BetOnline,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.5,1.84,0.5435
Dabble,NBA,Points + Rebounds + Assists,Jaylen Brown,Under,31.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.85,0.5405
BetMGM,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.95,0.5128
FanDuel,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.96,0.5102
Fliff,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.87,0.5348
Caesars,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.92,0.5208
ESPNBet,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.95,0.5128
Pinnacle,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.93,0.5181
Bovada,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.91,0.5236
BetOnline,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.5,1.94,0.5155
Dabble,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,31.0,1.83,0.5464
Pick6,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,30.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,30.5,1.8,0.5556
Unibet,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,30.5,1.8,0.5556
BetRivers,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,30.5,1.8,0.5556
DraftKings,NBA,Points + Rebounds + Assists,Trey Murphy III,Over,30.5,1.8,0.5556
PrizePicks,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.85,0.5405
BetMGM,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.8,0.5556
FanDuel,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.82,0.5495
Fliff,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.77,0.565
Caesars,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.8,0.5556
ESPNBet,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.8,0.5556
Pinnacle,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.81,0.5525
Bovada,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.83,0.5464
BetOnline,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.5,1.82,0.5495
Dabble,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,31.0,1.83,0.5464
Pick6,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,30.5,1.74,0.5747
SugarHouse,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,30.5,1.94,0.5155
Unibet,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,30.5,1.94,0.5155
BetRivers,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,30.5,1.94,0.5155
DraftKings,NBA,Points + Rebounds + Assists,Trey Murphy III,Under,30.5,1.95,0.5128
Dabble,NBA,Points + Rebounds + Assists,Josh Hart,Over,29.0,1.83,0.5464
Caesars,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.88,0.5319
BetMGM,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.83,0.5464
ESPNBet,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.8,0.5556
HardRock,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.83,0.5464
Fliff,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.77,0.565
BetOnline,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.86,0.5376
Bovada,NBA,Points + Rebounds + Assists,Josh Hart,Over,28.5,1.83,0.5464
FanDuel,NBA,Points + Rebounds + Assists,Josh Hart,Over,27.5,1.8,0.5556
SugarHouse,NBA,Points + Rebounds + Assists,Josh Hart,Over,26.5,1.79,0.5587
Unibet,NBA,Points + Rebounds + Assists,Josh Hart,Over,26.5,1.79,0.5587
BetRivers,NBA,Points + Rebounds + Assists,Josh Hart,Over,26.5,1.79,0.5587
Dabble,NBA,Points + Rebounds + Assists,Josh Hart,Under,29.0,1.83,0.5464
Caesars,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.83,0.5464
BetMGM,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.91,0.5236
ESPNBet,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.95,0.5128
HardRock,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.91,0.5236
Fliff,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.87,0.5348
BetOnline,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.9,0.5263
Bovada,NBA,Points + Rebounds + Assists,Josh Hart,Under,28.5,1.91,0.5236
FanDuel,NBA,Points + Rebounds + Assists,Josh Hart,Under,27.5,1.98,0.5051
SugarHouse,NBA,Points + Rebounds + Assists,Josh Hart,Under,26.5,1.96,0.5102
Unibet,NBA,Points + Rebounds + Assists,Josh Hart,Under,26.5,1.96,0.5102
BetRivers,NBA,Points + Rebounds + Assists,Josh Hart,Under,26.5,1.96,0.5102
Dabble,NBA,Points + Rebounds + Assists,Jalen Green,Over,28.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.8,0.5556
DraftKings,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.87,0.5348
FanDuel,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.85,0.5405
BetMGM,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.8,0.5556
HardRock,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.8,0.5556
Fliff,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.74,0.5747
BetOnline,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.84,0.5435
Bovada,NBA,Points + Rebounds + Assists,Jalen Green,Over,27.5,1.8,0.5556
BetRivers,NBA,Points + Rebounds + Assists,Jalen Green,Over,26.5,1.81,0.5525
Unibet,NBA,Points + Rebounds + Assists,Jalen Green,Over,26.5,1.81,0.5525
SugarHouse,NBA,Points + Rebounds + Assists,Jalen Green,Over,26.5,1.81,0.5525
Dabble,NBA,Points + Rebounds + Assists,Jalen Green,Under,28.0,1.83,0.5464
PrizePicks,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.92,0.5208
DraftKings,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.87,0.5348
FanDuel,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.93,0.5181
BetMGM,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.95,0.5128
HardRock,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.95,0.5128
Fliff,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.87,0.5348
BetOnline,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.92,0.5208
Bovada,NBA,Points + Rebounds + Assists,Jalen Green,Under,27.5,1.95,0.5128
BetRivers,NBA,Points + Rebounds + Assists,Jalen Green,Under,26.5,1.93,0.5181
Unibet,NBA,Points + Rebounds + Assists,Jalen Green,Under,26.5,1.93,0.5181
SugarHouse,NBA,Points + Rebounds + Assists,Jalen Green,Under,26.5,1.93,0.5181
PrizePicks,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.85,0.5405
Dabble,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.83,0.5464
Caesars,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.85,0.5405
BetRivers,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.82,0.5495
FanDuel,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.88,0.5319
Unibet,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.82,0.5495
SugarHouse,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.82,0.5495
BetMGM,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.83,0.5464
HardRock,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.83,0.5464
Fliff,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.77,0.565
ESPNBet,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.83,0.5464
Bovada,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.83,0.5464
BetOnline,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,27.5,1.9,0.5263
Pick6,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,26.5,1.74,0.5747
DraftKings,NBA,Points + Rebounds + Assists,Fred VanVleet,Over,26.5,1.8,0.5556
PrizePicks,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.85,0.5405
Dabble,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.83,0.5464
Caesars,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.85,0.5405
BetRivers,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.92,0.5208
FanDuel,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.88,0.5319
Unibet,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.92,0.5208
SugarHouse,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.92,0.5208
BetMGM,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.91,0.5236
HardRock,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.91,0.5236
Fliff,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.83,0.5464
ESPNBet,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.91,0.5236
Bovada,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.91,0.5236
BetOnline,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,27.5,1.86,0.5376
Pick6,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,26.5,1.74,0.5747
DraftKings,NBA,Points + Rebounds + Assists,Fred VanVleet,Under,26.5,1.95,0.5128
PrizePicks,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.85,0.5405
Caesars,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.94,0.5155
FanDuel,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.87,0.5348
Unibet,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.81,0.5525
BetMGM,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.95,0.5128
SugarHouse,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.81,0.5525
ESPNBet,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.95,0.5128
HardRock,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.95,0.5128
Fliff,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.87,0.5348
BetRivers,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.81,0.5525
BetOnline,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.9,0.5263
Bovada,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.5,1.83,0.5464
Dabble,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,26.0,1.83,0.5464
Pick6,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,25.5,1.74,0.5747
DraftKings,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Over,25.5,1.87,0.5348
PrizePicks,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.85,0.5405
Caesars,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.78,0.5618
FanDuel,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.9,0.5263
Unibet,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.94,0.5155
BetMGM,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.8,0.5556
SugarHouse,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.94,0.5155
ESPNBet,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.8,0.5556
HardRock,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.8,0.5556
Fliff,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.74,0.5747
BetRivers,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.94,0.5155
BetOnline,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.86,0.5376
Bovada,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.5,1.91,0.5236
Dabble,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,26.0,1.83,0.5464
Pick6,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,25.5,1.74,0.5747
DraftKings,NBA,Points + Rebounds + Assists,Isaiah Hartenstein,Under,25.5,1.87,0.5348
PrizePicks,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.88,0.5319
SugarHouse,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.84,0.5435
BetMGM,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.91,0.5236
DraftKings,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.87,0.5348
HardRock,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.91,0.5236
BetRivers,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.84,0.5435
FanDuel,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.9,0.5263
Unibet,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.84,0.5435
Fliff,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.87,0.5348
ESPNBet,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.91,0.5236
Bovada,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.91,0.5236
BetOnline,NBA,Points + Rebounds + Assists,Derrick White,Over,24.5,1.92,0.5208
PrizePicks,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.85,0.5405
Pick6,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.74,0.5747
Caesars,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.83,0.5464
SugarHouse,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.9,0.5263
BetMGM,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.83,0.5464
DraftKings,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.87,0.5348
HardRock,NBA,Points + Rebounds + Assists,Derrick White,Under,24.5,1.83,0.5464
